id,manufacturer,model,productionyear,category,leatherinterior,fueltype,enginevolume,mileage,cylinders,gearboxtype,drivewheels,doors,wheel,color,airbags,price
45767785,TOYOTA,Highlander,2011,Jeep,Yes,Petrol,3.5,368064 km,6,Automatic,4x4,4,Left wheel,Grey,12,22580
45730884,SSANGYONG,Actyon,2017,Jeep,Yes,Petrol,1.6,47456 km,4,Automatic,Front,4,Left wheel,White,4,43576
44109014,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,121000 km,4,Variator,Front,4,Right-hand drive,Silver,0,10976
45773852,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,4,Left wheel,Black,12,2430
45808855,FORD,Explorer,2017,Jeep,Yes,Petrol,2.3,44643 km,4,Automatic,Front,4,Left wheel,Black,4,99440
45760820,OPEL,Astra,1999,Hatchback,No,Petrol,1.6,19066 km,4,Manual,Front,4,Left wheel,Blue,2,7683
45780014,MERCEDES-BENZ,250,2011,Sedan,Yes,Petrol,1.8,131000 km,4,Tiptronic,Rear,4,Left wheel,Black,8,23521
45814793,MERCEDES-BENZ,ML 350,2013,Jeep,Yes,Petrol,3.5,127416 km,6,Automatic,4x4,4,Left wheel,White,12,706
45764185,TOYOTA,Tacoma,2014,Jeep,Yes,Petrol,2.7,64994 km,4,Automatic,Rear,4,Left wheel,Grey,12,3293
45793879,TOYOTA,Vitz,2005,Sedan,No,Petrol,1,137000 km,4,Automatic,Front,4,Right-hand drive,Black,4,9408
45656510,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,143619 km,6,Automatic,4x4,4,Left wheel,Black,12,13956
45755547,TOYOTA,Camry,2010,Sedan,Yes,Petrol,2.5,236571 km,4,Automatic,Front,4,Left wheel,Silver,12,941
45816280,BMW,X5,2017,Jeep,Yes,Petrol,3,81658 km,6,Automatic,4x4,4,Left wheel,White,12,16935
45776078,BMW,750 4.8,2005,Sedan,Yes,CNG,4.8,210000 km,8,Tiptronic,Rear,4,Left wheel,White,12,18817
45804919,BMW,X5,2011,Jeep,Yes,Diesel,3,192382 km,6,Automatic,4x4,4,Left wheel,Silver,0,31361
45723475,FORD,Fusion,2013,Sedan,No,Petrol,1.5 Turbo,100000 km,4,Automatic,Front,4,Left wheel,Black,8,19444
45774318,VOLVO,XC90,2013,Jeep,Yes,Petrol,3.2,169138 km,6,Automatic,4x4,4,Left wheel,White,12,2509
45745245,MERCEDES-BENZ,E 350 4 MATIC,2012,Sedan,Yes,Petrol,3.5,149000 km,6,Automatic,4x4,4,Left wheel,Blue,6,21639
45807044,TOYOTA,Camry SE,2012,Sedan,Yes,Petrol,2.5,144000 km,4,Tiptronic,Front,4,Left wheel,Black,4,26657
45323998,BMW,X5,2012,Jeep,Yes,Petrol,4.4 Turbo,186000 km,8,Tiptronic,4x4,4,Left wheel,Black,10,36065
45802264,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,183731 km,4,Automatic,Front,4,Left wheel,Silver,4,26528
45807638,MITSUBISHI,Outlander,2008,Jeep,No,Petrol,3,0 km,6,Tiptronic,4x4,4,Left wheel,Silver,4,20385
45773892,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,1600 km,4,Automatic,Rear,4,Left wheel,Black,12,392
45793633,TOYOTA,Prius,2013,Sedan,Yes,Hybrid,1.8,150000 km,4,Automatic,Front,4,Left wheel,Black,8,21012
45795588,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,13000 km,4,Automatic,Front,4,Right-hand drive,Silver,0,10036
45812947,MERCEDES-BENZ,B 170,2007,Sedan,Yes,Petrol,1.7,109600 km,6,Tiptronic,Front,4,Left wheel,Silver,5,13485
45660722,LEXUS,RX 450,2016,Jeep,Yes,Hybrid,3.5,0 km,6,Automatic,Front,4,Left wheel,Grey,12,34811
45816343,TOYOTA,Prius C,2015,Hatchback,Yes,Hybrid,1.5,80661 km,4,Automatic,Front,4,Left wheel,White,12,549
41883006,FORD,Fusion,2014,Sedan,No,Petrol,2.5,148800 km,4,Tiptronic,Front,4,Left wheel,Black,6,20385
45651780,HYUNDAI,Sonata,2011,Jeep,Yes,Hybrid,2.4,278989 km,4,Automatic,Front,4,Left wheel,Blue,0,470
45786147,TOYOTA,Prius C,2008,Hatchback,No,Petrol,1.5,180000 km,4,Variator,Front,>5,Left wheel,Blue,8,7840
45770236,NISSAN,Juke,2015,Jeep,Yes,Petrol,1.6,88475 km,4,Automatic,4x4,4,Left wheel,White,0,3763
45789616,FORD,Mondeo,1996,Goods wagon,No,CNG,1.8,40000000 km,4,Manual,Front,4,Left wheel,Green,4,2822
45773734,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030 km,6,Automatic,4x4,4,Left wheel,Black,12,29793
45801490,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.4 Turbo,115000 km,4,Tiptronic,Front,4,Left wheel,Grey,10,17000
45797384,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,151780 km,4,Automatic,Front,4,Left wheel,Silver,4,28357
42473094,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,165779 km,4,Automatic,Front,4,Left wheel,Red,8,11290
45809742,HONDA,Civic,2014,Sedan,Yes,Petrol,1.8,70742 km,4,Automatic,Front,4,Left wheel,White,4,43548
45805107,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2,191000 km,4,Automatic,Front,4,Left wheel,White,4,17117
45810171,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,118875 km,4,Automatic,Front,4,Left wheel,Grey,4,9512
45773181,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,87141 km,4,Automatic,4x4,4,Left wheel,Black,0,470
45793864,MITSUBISHI,Outlander sport,2012,Jeep,Yes,Petrol,2,115000 km,4,Tiptronic,4x4,4,Left wheel,Black,12,13604
45654706,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,62938 km,6,Automatic,4x4,4,Left wheel,Black,0,20071
45771453,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802 km,4,Automatic,Rear,4,Left wheel,Black,12,314
45731103,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,115474 km,4,Automatic,Front,4,Left wheel,White,4,30750
45809343,CHEVROLET,Captiva,2015,Jeep,Yes,Diesel,2.2,78356 km,4,Automatic,Front,4,Left wheel,Silver,4,25763
45524995,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,46733 km,4,Automatic,Front,4,Left wheel,Silver,12,549
45815348,LEXUS,RX 350,2015,Jeep,Yes,Petrol,3.5,71939 km,6,Automatic,4x4,4,Left wheel,Black,12,3293
45802768,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,39138 km,4,Automatic,Front,4,Left wheel,White,4,28225
45809207,HONDA,FIT,2016,Hatchback,Yes,Petrol,1.3,109839 km,4,Automatic,Front,4,Left wheel,Blue,4,14831
45732160,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,185011 km,4,Automatic,Front,4,Left wheel,White,4,37476
45789941,KIA,Sorento,2007,Jeep,Yes,Diesel,2.5,77452 km,4,Automatic,Front,4,Left wheel,Silver,4,5645
45810539,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,86342 km,4,Automatic,Front,4,Left wheel,Grey,4,21768
45810509,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,1,155329 km,4,Automatic,Front,4,Left wheel,Silver,4,14953
45809292,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,169765 km,4,Automatic,Front,4,Left wheel,Silver,12,3607
45765599,TOYOTA,Tacoma,2017,Sedan,Yes,Petrol,3.5,174827 km,6,Automatic,4x4,4,Left wheel,Silver,12,3763
45796223,MERCEDES-BENZ,S 550,2008,Sedan,Yes,Petrol,5.5,250001 km,8,Tiptronic,4x4,4,Left wheel,Black,16,37633
45768206,LEXUS,CT 200h,2013,Sedan,Yes,Hybrid,1.8,0 km,4,Automatic,Front,4,Left wheel,Red,0,1333
45799891,MERCEDES-BENZ,Vito,2006,Minivan,No,Diesel,2.2,32000 km,4,Manual,Rear,4,Left wheel,White,4,51746
45787526,MERCEDES-BENZ,ML 350,2004,Jeep,Yes,Petrol,3.7,186000 km,6,Tiptronic,4x4,4,Left wheel,Black,12,15367
45804900,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,88651 km,4,Automatic,Front,4,Left wheel,White,4,26927
45719988,VOLKSWAGEN,Passat,2014,Sedan,Yes,Petrol,1.8 Turbo,120000 km,4,Manual,Front,4,Left wheel,White,10,16621
45796993,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,120309 km,4,Automatic,Front,4,Left wheel,Black,4,30583
44911014,KIA,Optima,2012,Sedan,Yes,Petrol,2.4,88000 km,4,Tiptronic,Front,4,Left wheel,Golden,12,16621
45792357,KIA,Optima,2017,Sedan,Yes,Diesel,1.7,30098 km,4,Automatic,Front,4,Left wheel,White,4,39044
45656090,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,364523 km,6,Automatic,4x4,4,Left wheel,Black,12,941
45760434,TOYOTA,Prius,2013,Hatchback,No,Petrol,1.8,140000 km,4,Automatic,Front,4,Left wheel,White,6,15681
45729847,SSANGYONG,REXTON,2016,Jeep,Yes,Diesel,0,73968 km,4,Automatic,Front,4,Left wheel,Black,4,47076
45803085,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,64691 km,4,Automatic,Front,4,Left wheel,Silver,4,55515
45430423,FORD,Transit,2005,Goods wagon,No,Diesel,2.0 Turbo,170000 km,4,Manual,Front,2,Left wheel,White,4,9252
45765698,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202 km,6,Automatic,Rear,4,Left wheel,Black,12,4861
45774606,INFINITI,Q50 S Red,2015,Sedan,Yes,Petrol,3.7,104800 km,6,Tiptronic,4x4,4,Left wheel,Black,8,36065
45801833,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,103149 km,4,Automatic,Front,4,Left wheel,Silver,4,15132
45641671,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,224706 km,4,Automatic,Front,4,Left wheel,White,12,706
45785378,MERCEDES-BENZ,Sprinter 313,2006,Microbus,No,Diesel,2.2 Turbo,210000 km,4,Manual,Rear,4,Left wheel,White,4,29166
45816283,BMW,X5,2016,Jeep,Yes,Petrol,3,0 km,6,Automatic,4x4,4,Left wheel,Grey,12,25716
45755912,FORD,Transit,1996,Universal,No,Diesel,2.5,254000 km,4,Manual,Rear,2,Right-hand drive,White,0,11917
45790022,MAZDA,Atenza,2012,Sedan,No,Diesel,2.2 Turbo,99000 km,4,Tiptronic,Front,4,Right-hand drive,Silver,12,12858
45797802,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,180000 km,4,Automatic,Front,4,Left wheel,Grey,4,19121
45451626,HYUNDAI,Elantra sport limited,2013,Sedan,Yes,Petrol,1.8,117920 km,4,Tiptronic,Front,4,Left wheel,Grey,12,17876
45769933,SUBARU,Forester,2012,Jeep,Yes,Petrol,2.5,204579 km,4,Automatic,4x4,4,Left wheel,Black,0,314
45638912,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531 km,4,Automatic,4x4,4,Left wheel,Red,0,14426
45789143,LAND ROVER,Freelander,2004,Jeep,Yes,Petrol,2.5,458495 km,4,Automatic,4x4,4,Left wheel,Green,6,4704
45631977,FORD,Fusion,2014,Sedan,Yes,Hybrid,2,186048 km,4,Automatic,Front,4,Left wheel,Black,0,862
45523830,TOYOTA,CHR,2019,Jeep,Yes,Petrol,2,3237 km,4,Automatic,Front,4,Left wheel,Black,12,282
45771487,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,102907 km,8,Automatic,4x4,4,Left wheel,Black,0,706
45792382,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2.5,320704 km,4,Automatic,Front,4,Left wheel,Silver,12,4861
45731414,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,126970 km,4,Automatic,Front,4,Left wheel,Silver,4,34074
45549461,VOLKSWAGEN,Passat se,2012,Sedan,Yes,Petrol,2.5,71000 km,5,Tiptronic,Front,4,Left wheel,Grey,6,20385
45813335,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,413474 km,6,Automatic,Front,4,Left wheel,Blue,12,12231
45808940,FORD,Explorer,2015,Jeep,Yes,Petrol,3.5,108748 km,4,Automatic,Front,4,Left wheel,Black,4,62948
45730155,SSANGYONG,REXTON,2014,Jeep,Yes,Diesel,2,87681 km,4,Automatic,Front,4,Left wheel,Black,4,45633
45794085,BMW,X5,2001,Jeep,Yes,Diesel,3,111111 km,6,Tiptronic,Rear,4,Left wheel,Silver,0,15681
44550379,VOLKSWAGEN,Jetta sport,2015,Sedan,No,Petrol,1.4 Turbo,70000 km,4,Tiptronic,Front,4,Left wheel,Black,8,17249
45771805,TOYOTA,RAV 4,2016,Jeep,Yes,Petrol,2.5,41019 km,4,Automatic,4x4,4,Left wheel,Silver,12,14897
45769257,MAZDA,1000,2019,Jeep,Yes,Petrol,2,11566 km,4,Automatic,4x4,4,Left wheel,Black,12,470
45779155,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,208000 km,4,Automatic,Front,4,Left wheel,White,6,13485
45733331,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,396230 km,4,Automatic,Front,4,Left wheel,White,4,10349
45579304,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,118000 km,4,Variator,Front,4,Right-hand drive,White,4,8467
45771553,KIA,Avella,2013,Sedan,Yes,Petrol,2,265618 km,4,Automatic,Front,4,Left wheel,White,12,1176
45809575,CHEVROLET,Cruze,2013,Sedan,Yes,Petrol,1.8,137538 km,4,Automatic,Front,4,Left wheel,Black,4,13877
45809623,HONDA,FIT,2015,Hatchback,Yes,Petrol,1.5,37606 km,4,Automatic,Front,4,Left wheel,Black,4,37238
40132377,CHEVROLET,Camaro LS,2013,Coupe,No,Petrol,3.6,155253 km,6,Manual,Rear,2,Left wheel,Black,12,23521
45416006,MITSUBISHI,Pajero IO,1999,Jeep,No,Petrol,1.8,185000 km,4,Automatic,4x4,4,Left wheel,White,4,7997
45068305,HYUNDAI,I30,2012,Pickup,Yes,Petrol,2,156000 km,4,Automatic,Front,4,Left wheel,White,8,14740
45517726,MERCEDES-BENZ,S 550,2014,Sedan,Yes,Petrol,4.7 Turbo,148000 km,8,Tiptronic,Rear,4,Left wheel,Black,12,141124
45801630,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,76462 km,4,Automatic,Front,4,Left wheel,Grey,4,19707
45786577,MINI,Cooper CLUBMAN,2009,Coupe,Yes,Petrol,1.6,147200 km,4,Automatic,Front,4,Left wheel,Grey,6,10349
45789926,KIA,Picanto,2015,Sedan,Yes,Petrol,1,39625 km,3,Automatic,Front,4,Left wheel,Beige,4,12231
45806453,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213 km,4,Automatic,Front,4,Left wheel,Black,12,14426
45772014,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3,175614 km,6,Automatic,Rear,4,Left wheel,Black,12,2430
45782220,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,64000 km,4,Variator,Front,4,Right-hand drive,Black,4,10976
45438626,SKODA,Octavia,2009,Sedan,No,Petrol,1.6,30000 km,4,Manual,Front,4,Left wheel,Silver,6,14113
45816563,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,166774 km,4,Automatic,Front,4,Left wheel,Silver,12,549
45683824,HYUNDAI,Elantra,2017,Sedan,No,Petrol,2,22000 km,4,Tiptronic,Front,4,Left wheel,Grey,0,16621
45730424,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,109092 km,4,Automatic,Front,4,Left wheel,Black,4,31659
45801109,VAZ,2106,1974,Sedan,No,Petrol,0.6,5200 km,1,Manual,Rear,2,Left wheel,White,10,2437
44662147,HYUNDAI,Elantra,2012,Sedan,No,Petrol,1.8,85800 km,4,Automatic,Front,4,Left wheel,White,6,15681
45807357,NISSAN,LATIO,2006,Sedan,Yes,Petrol,1.5,124000 km,4,Automatic,Front,4,Right-hand drive,Golden,8,9095
45815768,MAZDA,Demio 12,2004,Sedan,No,Petrol,1.3,134499 km,4,Automatic,Front,4,Left wheel,Black,4,6586
45521131,TOYOTA,Highlander LIMITED,2008,Jeep,Yes,Hybrid,3.3,190000 km,6,Automatic,4x4,4,Left wheel,White,12,23521
45760954,HYUNDAI,Sonata,2012,Jeep,Yes,Hybrid,2.4,123862 km,4,Automatic,Front,4,Left wheel,White,0,470
45793109,MERCEDES-BENZ,GLS 450,2018,Jeep,Yes,Petrol,3,31000 km,6,Tiptronic,4x4,4,Left wheel,Black,0,156805
45803081,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,218280 km,4,Automatic,Front,4,Left wheel,Silver,4,33243
45730496,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,37045 km,4,Automatic,Front,4,Left wheel,Blue,4,44457
45816547,TOYOTA,CHR,2017,Jeep,No,Petrol,2,30000 km,4,Automatic,Front,4,Left wheel,Black,12,45473
45803044,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,145339 km,4,Automatic,Front,4,Left wheel,Black,4,41553
45804538,JEEP,Wrangler,2009,Jeep,Yes,Diesel,2.8,195071 km,4,Automatic,Front,4,Left wheel,Silver,4,43360
43760863,TOYOTA,Prius,2016,Hatchback,No,Hybrid,1.8,74098 km,4,Automatic,Front,4,Left wheel,Silver,8,18817
45762252,OPEL,Combo,2003,Goods wagon,No,Diesel,1.7,17000 km,4,Manual,Front,2,Left wheel,White,4,6743
45803602,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,70000 km,4,Tiptronic,Front,4,Left wheel,Black,14,31361
45811365,TOYOTA,RAV 4,2014,Jeep,Yes,Petrol,2.5,168661 km,4,Automatic,Front,4,Left wheel,White,12,392
45803377,HYUNDAI,Sonata,2010,Sedan,Yes,LPG,2,112484 km,4,Automatic,Front,4,Left wheel,White,4,7222
45799205,FORD,Escort,1992,Hatchback,No,Diesel,1.8,111111 km,6,Manual,Front,4,Left wheel,Sky blue,0,1700
45803033,HYUNDAI,Santa FE,2018,Jeep,Yes,Diesel,2,47692 km,4,Automatic,Front,4,Left wheel,Black,4,53188
45730878,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,3.8,151977 km,4,Automatic,Front,4,Left wheel,Blue,4,16621
45204314,MERCEDES-BENZ,E 230,1996,Sedan,No,CNG,2.3,344000 km,4,Manual,Rear,4,Left wheel,White,2,5645
45647924,AUDI,Q5,2012,Jeep,Yes,Petrol,2,340106 km,4,Automatic,4x4,4,Left wheel,White,0,470
45815080,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,230336 km,4,Automatic,Front,4,Left wheel,Black,12,5645
45798044,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,81250 km,4,Automatic,Front,4,Left wheel,Silver,12,18817
45650309,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,205250 km,6,Automatic,4x4,4,Left wheel,Silver,12,29479
45733093,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,352590 km,4,Automatic,Front,4,Left wheel,Silver,4,11604
45813277,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,99653 km,4,Automatic,Front,4,Left wheel,Grey,0,627
45781933,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,154000 km,4,Variator,Front,4,Right-hand drive,Silver,4,11133
45798077,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660 km,4,Automatic,Front,4,Left wheel,Silver,4,13178
45814512,BMW,525 525,2001,Sedan,Yes,LPG,2.5 Turbo,140000 km,6,Automatic,Rear,4,Left wheel,Silver,8,11290
45534007,KIA,Forte,2015,Sedan,No,Petrol,1.8,72000 km,4,Manual,Front,4,Left wheel,White,6,13172
45768550,TOYOTA,Highlander,2009,Jeep,Yes,Hybrid,3.3,420550 km,6,Automatic,4x4,4,Left wheel,Blue,12,12074
45772875,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,115347 km,4,Automatic,Front,4,Left wheel,Grey,0,470
45815365,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000 km,4,Manual,Front,4,Left wheel,Blue,4,7213
45732620,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,565573 km,4,Automatic,Front,4,Left wheel,Orange,4,8386
45801028,TOYOTA,Prius C,2013,Hatchback,No,Petrol,1.5,123000 km,4,Automatic,Front,4,Left wheel,White,2,40
45762683,NISSAN,Serena,2012,Minivan,No,Petrol,2,143000 km,4,Tiptronic,Front,4,Right-hand drive,White,12,17876
45810466,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,156834 km,4,Automatic,Front,4,Left wheel,Golden,4,15125
45725399,SSANGYONG,Actyon,2010,Jeep,Yes,Diesel,2,211344 km,4,Automatic,Front,4,Left wheel,White,4,11011
45803205,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,282099 km,4,Automatic,Front,4,Left wheel,White,4,19914
45550381,NISSAN,Patrol,1992,Jeep,No,Diesel,4.2,1000 km,6,Manual,4x4,4,Left wheel,Silver,0,6272
45793040,CHEVROLET,Malibu,2015,Sedan,Yes,Petrol,2,33034 km,4,Automatic,Front,4,Left wheel,Black,4,14113
44961447,TOYOTA,Corolla,2007,Sedan,No,Petrol,1.6,179000 km,4,Tiptronic,Front,4,Left wheel,Grey,0,14740
45783749,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Petrol,3.5,39300 km,6,Tiptronic,4x4,4,Left wheel,Black,12,63976
38196506,TOYOTA,Prius,2009,Hatchback,Yes,Hybrid,1.5,80000 km,4,Variator,Front,4,Left wheel,Blue,12,30
45812996,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2.4,68941 km,4,Automatic,Front,4,Left wheel,Grey,12,157
45729989,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,25758 km,4,Automatic,Front,4,Left wheel,Brown,4,40634
45769272,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,146395 km,6,Automatic,Rear,4,Left wheel,Grey,12,1882
45787059,KIA,Optima,2012,Sedan,No,Petrol,2.4,148000 km,6,Tiptronic,Front,4,Left wheel,Black,0,14740
45642662,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798 km,4,Automatic,Front,4,Left wheel,White,12,5488
45789962,KIA,Sportage,2007,Jeep,Yes,Diesel,2,58497 km,4,Automatic,Front,4,Left wheel,Silver,4,4701
43789985,TOYOTA,Land Cruiser Prado,2017,Jeep,Yes,Diesel,2.7 Turbo,45000 km,6,Tiptronic,4x4,4,Left wheel,Black,8,345
45492900,NISSAN,Note,2007,Sedan,No,LPG,1.5,138000 km,4,Automatic,Front,4,Right-hand drive,Black,0,8467
45773738,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,4,Left wheel,Black,12,30734
45793035,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,2,67381 km,4,Automatic,Front,4,Left wheel,Silver,4,6272
45656709,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,418667 km,4,Automatic,Front,4,Left wheel,White,12,314
45786779,MERCEDES-BENZ,C 220,1999,Goods wagon,No,Diesel,2.2 Turbo,150000 km,4,Manual,Rear,4,Left wheel,Silver,6,7527
45458972,BMW,535 XI,2010,Sedan,Yes,Petrol,3.0 Turbo,198000 km,6,Tiptronic,4x4,4,Left wheel,Grey,12,31358
45797326,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,198916 km,4,Automatic,Front,4,Left wheel,Yellow,4,25264
45810021,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,73960 km,4,Automatic,Front,4,Left wheel,Black,4,52959
45809906,TOYOTA,Aqua,2015,Universal,Yes,Hybrid,1.5,44272 km,4,Automatic,Front,4,Left wheel,Green,4,31819
45797635,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,104997 km,4,Automatic,Front,4,Left wheel,White,4,20005
45800413,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,217600 km,4,Automatic,Front,4,Left wheel,Blue,8,12858
45813065,NISSAN,Presage,2004,Minivan,No,Petrol,2.5,0 km,4,Automatic,Front,4,Right-hand drive,White,4,6500
45369553,TOYOTA,RAV 4,2010,Jeep,Yes,Petrol,2,167300 km,4,Variator,4x4,>5,Left wheel,Blue,8,23207
45815375,LEXUS,RX 300,2002,Jeep,Yes,Petrol,3.0 Turbo,201000 km,6,Automatic,4x4,4,Left wheel,Silver,8,11917
45293747,BMW,X5,2015,Jeep,Yes,Petrol,3.0 Turbo,53638 km,6,Tiptronic,4x4,4,Left wheel,Grey,12,75266
45799286,TOYOTA,Aqua,2012,Hatchback,No,Petrol,1.5,140000 km,4,Automatic,Front,4,Right-hand drive,Sky blue,4,14426
45769500,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,229904 km,6,Automatic,4x4,4,Left wheel,Black,12,470
45805669,CHEVROLET,Niva,2007,Jeep,Yes,Petrol,1.7,11000 km,4,Manual,4x4,4,Left wheel,Black,6,7840
45792340,KIA,Optima,2015,Sedan,Yes,Petrol,2,39077 km,4,Automatic,Front,4,Left wheel,Black,4,18033
45797816,HYUNDAI,Elantra,2013,Sedan,Yes,Petrol,1.6,167137 km,4,Automatic,Front,4,Left wheel,Grey,4,18826
45766099,AUDI,A6,2014,Sedan,Yes,Petrol,2,279722 km,4,Automatic,4x4,4,Left wheel,Black,0,18817
44386119,MERCEDES-BENZ,S 430,2000,Sedan,Yes,Petrol,4.3,123456 km,8,Tiptronic,Rear,4,Left wheel,Black,12,7527
45781464,HONDA,Cr-v,2011,Jeep,No,Petrol,2.4,112578 km,4,Automatic,4x4,4,Left wheel,White,6,19444
45725820,SSANGYONG,Actyon,2010,Sedan,Yes,Diesel,2,233503 km,4,Automatic,Front,4,Left wheel,Silver,4,11807
45803185,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,385149 km,4,Automatic,Front,4,Left wheel,Black,4,10349
45773361,TOYOTA,Camry,2016,Jeep,Yes,Hybrid,2.5,39741 km,4,Automatic,Front,4,Left wheel,Black,12,3763
45127630,TOYOTA,Prius C,2012,Hatchback,Yes,Hybrid,1.5,112000 km,4,Automatic,Front,4,Left wheel,Black,10,18817
45768002,HONDA,Cr-v,2000,Jeep,No,Petrol,2,2222 km,4,Automatic,4x4,4,Right-hand drive,Silver,8,9095
45769977,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,205968 km,6,Automatic,4x4,4,Left wheel,White,12,1646
45810643,CHEVROLET,Spark,2014,Sedan,Yes,Petrol,1,37542 km,4,Automatic,Front,4,Left wheel,White,4,8151
45798752,PEUGEOT,3008,2013,Hatchback,Yes,Hybrid,2,130000 km,4,Tiptronic,4x4,4,Left wheel,Black,10,37633
45092262,MAZDA,Mazda 6 TOURING,2017,Sedan,Yes,Petrol,2.5,75492 km,4,Automatic,Front,4,Left wheel,Red,8,21012
45766463,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,95987 km,6,Automatic,4x4,4,Left wheel,Black,12,220
45787366,MERCEDES-BENZ,E 430,1999,Sedan,Yes,Petrol,4.3,333333 km,8,Automatic,Rear,4,Left wheel,Purple,4,9408
45701023,MERCEDES-BENZ,ML 350,2014,Jeep,No,Diesel,2.5 Turbo,65000 km,4,Tiptronic,4x4,4,Left wheel,Black,6,62722
